LocationType,Location,Category,TimeFrame,DataFormat,Data
State,California,Other/missing maltreatment type,2018,Percent,0.01
State,California,Neglect,2018,Percent,0.88
State,California,Medical neglect,2018,Percent,<.5%
State,California,Emotional abuse,2018,Percent,0.1
State,California,Emotional abuse,2018,Number,6435
State,California,Medical neglect,2018,Number,122
State,California,Neglect,2018,Number,55894
State,California,Other/missing maltreatment type,2018,Number,402
State,California,Physical abuse,2018,Number,4883
State,California,Sexual abuse,2018,Number,3347
State,Colorado,Emotional abuse,2018,Number,236
State,Colorado,Medical neglect,2018,Number,205
State,Colorado,Neglect,2018,Number,9769
State,Colorado,Other/missing maltreatment type,2018,Number,41
State,Colorado,Physical abuse,2018,Number,1227
State,Colorado,Sexual abuse,2018,Number,1009
State,Colorado,Sexual abuse,2018,Percent,0.09
State,Colorado,Physical abuse,2018,Percent,0.1
State,Colorado,Other/missing maltreatment type,2018,Percent,<.5%
State,Colorado,Neglect,2018,Percent,0.83
State,Colorado,Medical neglect,2018,Percent,0.02
State,Colorado,Emotional abuse,2018,Percent,0.02
State,Colorado,Emotional abuse,2015,Percent,0.03
State,Colorado,Medical neglect,2015,Percent,0.02
State,Colorado,Neglect,2015,Percent,0.8
State,Colorado,Other/missing maltreatment type,2015,Percent,<.5%
State,Colorado,Physical abuse,2015,Percent,0.11
State,Colorado,Sexual abuse,2015,Percent,0.1
State,Colorado,Emotional abuse,2015,Number,313
State,Colorado,Medical neglect,2015,Number,154
State,Colorado,Neglect,2015,Number,8071
State,Colorado,Other/missing maltreatment type,2015,Number,27
State,Colorado,Physical abuse,2015,Number,1149
State,Colorado,Sexual abuse,2015,Number,1008
State,Colorado,Emotional abuse,2016,Percent,0.03
State,Colorado,Medical neglect,2016,Percent,0.02
State,Colorado,Neglect,2016,Percent,0.81
State,Colorado,Other/missing maltreatment type,2016,Percent,<.5%
State,Colorado,Physical abuse,2016,Percent,0.11
State,Colorado,Sexual abuse,2016,Percent,0.1
State,Colorado,Sexual abuse,2020,Percent,0.09
State,Colorado,Physical abuse,2020,Percent,0.1
State,Colorado,Other/missing maltreatment type,2020,Percent,<.5%
State,Colorado,Neglect,2020,Percent,0.83
State,Colorado,Medical neglect,2020,Percent,0.01
State,Colorado,Emotional abuse,2020,Percent,0.02
State,Colorado,Emotional abuse,2020,Number,216
State,Colorado,Medical neglect,2020,Number,141
State,Colorado,Neglect,2020,Number,9651
State,Colorado,Other/missing maltreatment type,2020,Number,28
State,Colorado,Physical abuse,2020,Number,1157
State,Colorado,Sexual abuse,2020,Number,1035
State,Colorado,Emotional abuse,2016,Number,317
State,Colorado,Medical neglect,2016,Number,178
State,Colorado,Neglect,2016,Number,8988
State,Colorado,Other/missing maltreatment type,2016,Number,36
State,Colorado,Physical abuse,2016,Number,1272
State,Colorado,Sexual abuse,2016,Number,1062
State,Colorado,Emotional abuse,2017,Number,268
State,Colorado,Medical neglect,2017,Number,181
State,Colorado,Neglect,2017,Number,9426
State,Colorado,Other/missing maltreatment type,2017,Number,33
State,Colorado,Physical abuse,2017,Number,1287
State,Colorado,Sexual abuse,2017,Number,1065
State,Colorado,Emotional abuse,2017,Percent,0.02
State,Colorado,Medical neglect,2017,Percent,0.02
State,Colorado,Neglect,2017,Percent,0.82
State,Colorado,Other/missing maltreatment type,2017,Percent,<.5%
State,Colorado,Physical abuse,2017,Percent,0.11
State,Colorado,Sexual abuse,2017,Percent,0.09
State,Colorado,Sexual abuse,2022,Percent,0.11
State,Colorado,Medical neglect,2022,Percent,0.01
State,Colorado,Neglect,2022,Percent,0.82
State,Colorado,Physical abuse,2022,Percent,0.1
State,Colorado,Other/missing maltreatment type,2022,Percent,<.5%
State,Colorado,Emotional abuse,2022,Percent,0.02
State,Colorado,Emotional abuse,2022,Number,211
State,Colorado,Other/missing maltreatment type,2022,Number,37
State,Colorado,Physical abuse,2022,Number,935
State,Colorado,Neglect,2022,Number,7964
State,Colorado,Medical neglect,2022,Number,138
State,Colorado,Sexual abuse,2022,Number,1061
State,Colorado,Emotional abuse,2019,Number,254
State,Colorado,Medical neglect,2019,Number,155
State,Colorado,Neglect,2019,Number,10064
State,Colorado,Other/missing maltreatment type,2019,Number,19
State,Colorado,Physical abuse,2019,Number,1213
State,Colorado,Sexual abuse,2019,Number,1163
State,Colorado,Sexual abuse,2019,Percent,0.1
State,Colorado,Physical abuse,2019,Percent,0.1
State,Colorado,Other/missing maltreatment type,2019,Percent,<.5%
State,Colorado,Neglect,2019,Percent,0.83
State,Colorado,Medical neglect,2019,Percent,0.01
State,Colorado,Emotional abuse,2019,Percent,0.02
State,Colorado,Sexual abuse,2021,Percent,0.11
State,Colorado,Physical abuse,2021,Percent,0.1
State,Colorado,Other/missing maltreatment type,2021,Percent,<.5%
State,Colorado,Neglect,2021,Percent,0.82
State,Colorado,Medical neglect,2021,Percent,0.02
State,Colorado,Emotional abuse,2021,Percent,0.02
State,Colorado,Emotional abuse,2021,Number,224
State,Colorado,Medical neglect,2021,Number,174
State,Colorado,Neglect,2021,Number,9142
State,Colorado,Other/missing maltreatment type,2021,Number,29
State,Colorado,Physical abuse,2021,Number,1081
State,Colorado,Sexual abuse,2021,Number,1169
State,Connecticut,Emotional abuse,2021,Number,1493
State,Connecticut,Medical neglect,2021,Number,151
State,Connecticut,Neglect,2021,Number,4825
State,Connecticut,Other/missing maltreatment type,2021,Number,N.R.
State,Connecticut,Physical abuse,2021,Number,256
State,Connecticut,Sexual abuse,2021,Number,385
State,Connecticut,Sexual abuse,2019,Percent,0.05
State,Connecticut,Physical abuse,2019,Percent,0.05
State,Connecticut,Other/missing maltreatment type,2019,Percent,N.R.
State,Connecticut,Neglect,2019,Percent,0.86
State,Connecticut,Medical neglect,2019,Percent,0.03
State,Connecticut,Emotional abuse,2019,Percent,0.32
State,Connecticut,Sexual abuse,2021,Percent,0.07
State,Connecticut,Physical abuse,2021,Percent,0.05
State,Connecticut,Other/missing maltreatment type,2021,Percent,N.R.
State,Connecticut,Neglect,2021,Percent,0.87
State,Connecticut,Medical neglect,2021,Percent,0.03
State,Connecticut,Emotional abuse,2021,Percent,0.27
State,Connecticut,Emotional abuse,2019,Number,2560
State,Connecticut,Medical neglect,2019,Number,245
State,Connecticut,Neglect,2019,Number,6893
State,Connecticut,Other/missing maltreatment type,2019,Number,N.R.
State,Connecticut,Physical abuse,2019,Number,433
State,Connecticut,Sexual abuse,2019,Number,371
State,Connecticut,Physical abuse,2022,Number,303
State,Connecticut,Neglect,2022,Number,4292
State,Connecticut,Medical neglect,2022,Number,129
State,Connecticut,Sexual abuse,2022,Number,410
State,Connecticut,Emotional abuse,2022,Number,1336
State,Connecticut,Other/missing maltreatment type,2022,Number,N.R.
State,Connecticut,Other/missing maltreatment type,2022,Percent,N.R.
State,Connecticut,Emotional abuse,2022,Percent,0.27
State,Connecticut,Sexual abuse,2022,Percent,0.08
State,Connecticut,Medical neglect,2022,Percent,0.03
State,Connecticut,Neglect,2022,Percent,0.86
State,Connecticut,Physical abuse,2022,Percent,0.06
State,Connecticut,Emotional abuse,2017,Percent,0.29
State,Connecticut,Medical neglect,2017,Percent,0.04
State,Connecticut,Neglect,2017,Percent,0.85
State,Connecticut,Other/missing maltreatment type,2017,Percent,N.R.
State,Connecticut,Physical abuse,2017,Percent,0.06
State,Connecticut,Sexual abuse,2017,Percent,0.05
State,Connecticut,Emotional abuse,2017,Number,2434
State,Connecticut,Medical neglect,2017,Number,305
State,Connecticut,Neglect,2017,Number,7119
State,Connecticut,Other/missing maltreatment type,2017,Number,N.R.
State,Connecticut,Physical abuse,2017,Number,510
State,Connecticut,Sexual abuse,2017,Number,392
State,Connecticut,Emotional abuse,2016,Number,2300
State,Connecticut,Medical neglect,2016,Number,230
State,Connecticut,Neglect,2016,Number,6585
State,Connecticut,Other/missing maltreatment type,2016,Number,7
State,Connecticut,Physical abuse,2016,Number,516
State,Connecticut,Sexual abuse,2016,Number,364
State,Connecticut,Emotional abuse,2020,Number,1933
State,Connecticut,Medical neglect,2020,Number,165
State,Connecticut,Neglect,2020,Number,5379
State,Connecticut,Other/missing maltreatment type,2020,Number,N.R.
State,Connecticut,Physical abuse,2020,Number,350
State,Connecticut,Sexual abuse,2020,Number,372
State,Connecticut,Sexual abuse,2020,Percent,0.06
State,Connecticut,Physical abuse,2020,Percent,0.06
State,Connecticut,Other/missing maltreatment type,2020,Percent,N.R.
State,Connecticut,Neglect,2020,Percent,0.85
State,Connecticut,Medical neglect,2020,Percent,0.03
State,Connecticut,Emotional abuse,2020,Percent,0.31
State,Connecticut,Emotional abuse,2016,Percent,0.3
State,Connecticut,Medical neglect,2016,Percent,0.03
State,Connecticut,Neglect,2016,Percent,0.85
State,Connecticut,Other/missing maltreatment type,2016,Percent,<.5%
State,Connecticut,Physical abuse,2016,Percent,0.07
State,Connecticut,Sexual abuse,2016,Percent,0.05
State,Connecticut,Emotional abuse,2015,Number,2036
State,Connecticut,Medical neglect,2015,Number,241
State,Connecticut,Neglect,2015,Number,5866
State,Connecticut,Other/missing maltreatment type,2015,Number,N.R.
State,Connecticut,Physical abuse,2015,Number,467
State,Connecticut,Sexual abuse,2015,Number,389
State,Connecticut,Emotional abuse,2015,Percent,0.29
State,Connecticut,Medical neglect,2015,Percent,0.03
State,Connecticut,Neglect,2015,Percent,0.85
State,Connecticut,Other/missing maltreatment type,2015,Percent,N.R.
State,Connecticut,Physical abuse,2015,Percent,0.07
State,Connecticut,Sexual abuse,2015,Percent,0.06
State,Connecticut,Sexual abuse,2018,Percent,0.05
State,Connecticut,Physical abuse,2018,Percent,0.05
State,Connecticut,Other/missing maltreatment type,2018,Percent,N.R.
State,Connecticut,Neglect,2018,Percent,0.86
State,Connecticut,Medical neglect,2018,Percent,0.03
State,Connecticut,Emotional abuse,2018,Percent,0.31
State,Connecticut,Emotional abuse,2018,Number,2383
State,Connecticut,Medical neglect,2018,Number,216
State,Connecticut,Neglect,2018,Number,6523
State,Connecticut,Other/missing maltreatment type,2018,Number,N.R.
State,Connecticut,Physical abuse,2018,Number,408
State,Connecticut,Sexual abuse,2018,Number,380
State,Delaware,Emotional abuse,2018,Number,N.R.
State,Delaware,Medical neglect,2018,Number,N.R.
State,Delaware,Neglect,2018,Number,749
State,Delaware,Other/missing maltreatment type,2018,Number,203
State,Delaware,Physical abuse,2018,Number,258
State,Delaware,Sexual abuse,2018,Number,127
State,Delaware,Sexual abuse,2018,Percent,0.1
State,Delaware,Physical abuse,2018,Percent,0.21
State,Delaware,Other/missing maltreatment type,2018,Percent,0.16
State,Delaware,Neglect,2018,Percent,0.6
State,Delaware,Medical neglect,2018,Percent,N.R.
State,Delaware,Emotional abuse,2018,Percent,N.R.
State,Delaware,Emotional abuse,2015,Percent,0.43
State,Delaware,Medical neglect,2015,Percent,0.01
State,Delaware,Neglect,2015,Percent,0.3
State,Delaware,Other/missing maltreatment type,2015,Percent,0.1
State,Delaware,Physical abuse,2015,Percent,0.18
State,Delaware,Sexual abuse,2015,Percent,0.07
State,Delaware,Emotional abuse,2015,Number,658
State,Delaware,Medical neglect,2015,Number,12
State,Delaware,Neglect,2015,Number,454
State,Delaware,Other/missing maltreatment type,2015,Number,152
State,Delaware,Physical abuse,2015,Number,282
State,Delaware,Sexual abuse,2015,Number,108
State,Delaware,Emotional abuse,2020,Number,454
State,Delaware,Medical neglect,2020,Number,N.R.
State,Delaware,Neglect,2020,Number,376
State,Delaware,Other/missing maltreatment type,2020,Number,116
State,Delaware,Physical abuse,2020,Number,199
State,Delaware,Sexual abuse,2020,Number,149
State,Delaware,Emotional abuse,2016,Percent,0.38
State,Delaware,Medical neglect,2016,Percent,0.02
State,Delaware,Neglect,2016,Percent,0.29
State,Delaware,Other/missing maltreatment type,2016,Percent,0.13
State,Delaware,Physical abuse,2016,Percent,0.19
State,Delaware,Sexual abuse,2016,Percent,0.09
State,Delaware,Sexual abuse,2020,Percent,0.12
State,Delaware,Physical abuse,2020,Percent,0.17
State,Delaware,Other/missing maltreatment type,2020,Percent,0.1
State,Delaware,Neglect,2020,Percent,0.31
State,Delaware,Medical neglect,2020,Percent,N.R.
State,Delaware,Emotional abuse,2020,Percent,0.38
State,Delaware,Emotional abuse,2016,Number,604
State,Delaware,Medical neglect,2016,Number,24
State,Delaware,Neglect,2016,Number,451
State,Delaware,Other/missing maltreatment type,2016,Number,206
State,Delaware,Physical abuse,2016,Number,301
State,Delaware,Sexual abuse,2016,Number,141
State,Delaware,Emotional abuse,2017,Number,591
State,Delaware,Medical neglect,2017,Number,22
State,Delaware,Neglect,2017,Number,442
State,Delaware,Other/missing maltreatment type,2017,Number,267
State,Delaware,Physical abuse,2017,Number,291
State,Delaware,Sexual abuse,2017,Number,108
State,Delaware,Emotional abuse,2017,Percent,0.39
State,Delaware,Medical neglect,2017,Percent,0.01
State,Delaware,Neglect,2017,Percent,0.29
State,Delaware,Other/missing maltreatment type,2017,Percent,0.17
State,Delaware,Physical abuse,2017,Percent,0.19
State,Delaware,Sexual abuse,2017,Percent,0.07
State,Delaware,Other/missing maltreatment type,2022,Percent,0.15
State,Delaware,Emotional abuse,2022,Percent,0.28
State,Delaware,Sexual abuse,2022,Percent,0.18
State,Delaware,Medical neglect,2022,Percent,0.01
State,Delaware,Neglect,2022,Percent,0.3
State,Delaware,Physical abuse,2022,Percent,0.22
State,Delaware,Emotional abuse,2022,Number,301
State,Delaware,Other/missing maltreatment type,2022,Number,158
State,Delaware,Physical abuse,2022,Number,233
State,Delaware,Neglect,2022,Number,321
State,Delaware,Medical neglect,2022,Number,14
State,Delaware,Sexual abuse,2022,Number,195
State,Delaware,Emotional abuse,2019,Number,480
State,Delaware,Medical neglect,2019,Number,N.R.
State,Delaware,Neglect,2019,Number,376
State,Delaware,Other/missing maltreatment type,2019,Number,163
State,Delaware,Physical abuse,2019,Number,215
State,Delaware,Sexual abuse,2019,Number,132
State,Delaware,Sexual abuse,2021,Percent,0.19
State,Delaware,Physical abuse,2021,Percent,0.19
State,Delaware,Other/missing maltreatment type,2021,Percent,0.11
State,Delaware,Neglect,2021,Percent,0.25
State,Delaware,Medical neglect,2021,Percent,0.01
State,Delaware,Emotional abuse,2021,Percent,0.33
State,Delaware,Sexual abuse,2019,Percent,0.11
State,Delaware,Physical abuse,2019,Percent,0.17
State,Delaware,Other/missing maltreatment type,2019,Percent,0.13
State,Delaware,Neglect,2019,Percent,0.3
State,Delaware,Medical neglect,2019,Percent,N.R.
State,Delaware,Emotional abuse,2019,Percent,0.39
State,Delaware,Emotional abuse,2021,Number,375
State,Delaware,Medical neglect,2021,Number,6
State,Delaware,Neglect,2021,Number,275
State,Delaware,Other/missing maltreatment type,2021,Number,129
State,Delaware,Physical abuse,2021,Number,210
State,Delaware,Sexual abuse,2021,Number,217
City,District of Columbia,Emotional abuse,2021,Number,N.R.
City,District of Columbia,Medical neglect,2021,Number,N.R.
City,District of Columbia,Neglect,2021,Number,1514
City,District of Columbia,Other/missing maltreatment type,2021,Number,N.R.
City,District of Columbia,Physical abuse,2021,Number,205
City,District of Columbia,Sexual abuse,2021,Number,35
City,District of Columbia,Sexual abuse,2019,Percent,0.03
City,District of Columbia,Physical abuse,2019,Percent,0.15
City,District of Columbia,Other/missing maltreatment type,2019,Percent,<.5%
City,District of Columbia,Neglect,2019,Percent,0.87
City,District of Columbia,Medical neglect,2019,Percent,N.R.
City,District of Columbia,Emotional abuse,2019,Percent,N.R.
City,District of Columbia,Sexual abuse,2021,Percent,0.02
City,District of Columbia,Physical abuse,2021,Percent,0.12
City,District of Columbia,Other/missing maltreatment type,2021,Percent,N.R.
City,District of Columbia,Neglect,2021,Percent,0.92
City,District of Columbia,Medical neglect,2021,Percent,N.R.
City,District of Columbia,Emotional abuse,2021,Percent,N.R.
City,District of Columbia,Emotional abuse,2019,Number,N.R.
